dataset,protocol,msg,qtype,w_query,x,application/cbor+dns t48 decode,application/cbor+dns t48 encode
yourthings,dns,r,AAAA,True,0.000171,57,
yourthings,dns,r,AAAA,True,0.000172,32,
yourthings,dns,r,AAAA,True,0.000173,23,
yourthings,dns,r,AAAA,True,0.000174,26,
yourthings,dns,r,AAAA,True,0.000175,17,
yourthings,dns,r,AAAA,True,0.000176,21,
yourthings,dns,r,AAAA,True,0.000177,16,
yourthings,dns,r,AAAA,True,0.000178,10,1
yourthings,dns,r,AAAA,True,0.000179,8,
yourthings,dns,r,AAAA,True,0.00018,6,
yourthings,dns,r,AAAA,True,0.000181,5,
yourthings,dns,r,AAAA,True,0.000182,2,
yourthings,dns,r,AAAA,True,0.000183,3,
yourthings,dns,r,AAAA,True,0.000184,4,
yourthings,dns,r,AAAA,True,0.000185,6,
yourthings,dns,r,AAAA,True,0.000186,4,
yourthings,dns,r,AAAA,True,0.000187,1,
yourthings,dns,r,AAAA,True,0.000188,3,
yourthings,dns,r,AAAA,True,0.000189,3,
yourthings,dns,r,AAAA,True,0.000194,2,
yourthings,dns,r,AAAA,True,0.000195,,1
yourthings,dns,r,AAAA,True,0.000198,2,
yourthings,dns,r,AAAA,True,0.000199,1,
yourthings,dns,r,AAAA,True,0.0002,1,
yourthings,dns,r,AAAA,True,0.000201,1,
yourthings,dns,r,AAAA,True,0.000203,1,
yourthings,dns,r,AAAA,True,0.000204,2,
yourthings,dns,r,AAAA,True,0.000205,1,
yourthings,dns,r,AAAA,True,0.000206,7,
yourthings,dns,r,AAAA,True,0.000207,7,
yourthings,dns,r,AAAA,True,0.000208,15,
yourthings,dns,r,AAAA,True,0.000209,23,
yourthings,dns,r,AAAA,True,0.00021,18,
yourthings,dns,r,AAAA,True,0.000211,17,
yourthings,dns,r,AAAA,True,0.000212,19,
yourthings,dns,r,AAAA,True,0.000213,10,
yourthings,dns,r,AAAA,True,0.000214,5,
yourthings,dns,r,AAAA,True,0.000215,15,
yourthings,dns,r,AAAA,True,0.000216,16,
yourthings,dns,r,AAAA,True,0.000217,25,
yourthings,dns,r,AAAA,True,0.000218,26,
yourthings,dns,r,AAAA,True,0.000219,44,
yourthings,dns,r,AAAA,True,0.00022,59,
yourthings,dns,r,AAAA,True,0.000221,59,
yourthings,dns,r,AAAA,True,0.000222,63,
yourthings,dns,r,AAAA,True,0.000223,46,
yourthings,dns,r,AAAA,True,0.000224,63,
yourthings,dns,r,AAAA,True,0.000225,56,
yourthings,dns,r,AAAA,True,0.000226,65,
yourthings,dns,r,AAAA,True,0.000227,62,
yourthings,dns,r,AAAA,True,0.000228,83,
yourthings,dns,r,AAAA,True,0.000229,101,
yourthings,dns,r,AAAA,True,0.00023,131,
yourthings,dns,r,AAAA,True,0.000231,133,
yourthings,dns,r,AAAA,True,0.000232,171,
yourthings,dns,r,AAAA,True,0.000233,197,
yourthings,dns,r,AAAA,True,0.000234,280,
yourthings,dns,r,AAAA,True,0.000235,394,
yourthings,dns,r,AAAA,True,0.000236,479,
yourthings,dns,r,AAAA,True,0.000237,510,
yourthings,dns,r,AAAA,True,0.000238,520,
yourthings,dns,r,AAAA,True,0.000239,541,
yourthings,dns,r,AAAA,True,0.00024,587,
yourthings,dns,r,AAAA,True,0.000241,617,
yourthings,dns,r,AAAA,True,0.000242,589,
yourthings,dns,r,AAAA,True,0.000243,542,
yourthings,dns,r,AAAA,True,0.000244,450,
yourthings,dns,r,AAAA,True,0.000245,427,1
yourthings,dns,r,AAAA,True,0.000246,368,
yourthings,dns,r,AAAA,True,0.000247,356,
yourthings,dns,r,AAAA,True,0.000248,342,
yourthings,dns,r,AAAA,True,0.000249,298,
yourthings,dns,r,AAAA,True,0.00025,299,
yourthings,dns,r,AAAA,True,0.000251,244,
yourthings,dns,r,AAAA,True,0.000252,223,
yourthings,dns,r,AAAA,True,0.000253,216,
yourthings,dns,r,AAAA,True,0.000254,179,
yourthings,dns,r,AAAA,True,0.000255,130,
yourthings,dns,r,AAAA,True,0.000256,114,
yourthings,dns,r,AAAA,True,0.000257,119,
yourthings,dns,r,AAAA,True,0.000258,76,
yourthings,dns,r,AAAA,True,0.000259,61,
yourthings,dns,r,AAAA,True,0.00026,54,
yourthings,dns,r,AAAA,True,0.000261,41,
yourthings,dns,r,AAAA,True,0.000262,29,
yourthings,dns,r,AAAA,True,0.000263,33,
yourthings,dns,r,AAAA,True,0.000264,19,
yourthings,dns,r,AAAA,True,0.000265,18,
yourthings,dns,r,AAAA,True,0.000266,10,
yourthings,dns,r,AAAA,True,0.000267,9,
yourthings,dns,r,AAAA,True,0.000268,8,
yourthings,dns,r,AAAA,True,0.000269,3,
yourthings,dns,r,AAAA,True,0.00027,2,
yourthings,dns,r,AAAA,True,0.000271,4,
yourthings,dns,r,AAAA,True,0.000273,2,
yourthings,dns,r,AAAA,True,0.000275,2,
yourthings,dns,r,AAAA,True,0.000281,1,
yourthings,dns,r,AAAA,True,0.000282,1,
yourthings,dns,r,AAAA,True,0.000283,1,
yourthings,dns,r,AAAA,True,0.000286,2,
yourthings,dns,r,AAAA,True,0.000288,1,
yourthings,dns,r,AAAA,True,0.000289,3,
yourthings,dns,r,AAAA,True,0.000291,1,
yourthings,dns,r,AAAA,True,0.000292,1,
yourthings,dns,r,AAAA,True,0.000293,1,
yourthings,dns,r,AAAA,True,0.000294,1,
yourthings,dns,r,AAAA,True,0.000295,2,
yourthings,dns,r,AAAA,True,0.000297,1,
yourthings,dns,r,AAAA,True,0.000298,1,
yourthings,dns,r,AAAA,True,0.000299,2,
yourthings,dns,r,AAAA,True,0.0003,1,
yourthings,dns,r,AAAA,True,0.000301,2,
yourthings,dns,r,AAAA,True,0.000302,2,
yourthings,dns,r,AAAA,True,0.000303,1,
yourthings,dns,r,AAAA,True,0.000305,1,
yourthings,dns,r,AAAA,True,0.000307,1,
yourthings,dns,r,AAAA,True,0.000314,1,
yourthings,dns,r,AAAA,True,0.000315,1,
yourthings,dns,r,AAAA,True,0.000316,1,
yourthings,dns,r,AAAA,True,0.000317,1,
yourthings,dns,r,AAAA,True,0.00032,1,
yourthings,dns,r,AAAA,False,2.3e-05,5,
yourthings,dns,r,AAAA,False,2.4e-05,5,
yourthings,dns,r,AAAA,False,2.5e-05,46,
yourthings,dns,r,AAAA,False,2.6e-05,300,
yourthings,dns,r,AAAA,False,2.7e-05,423,
yourthings,dns,r,AAAA,False,2.8e-05,225,
yourthings,dns,r,AAAA,False,2.9e-05,61,
yourthings,dns,r,AAAA,False,3e-05,10,
yourthings,dns,r,AAAA,False,3.1e-05,1,
yourthings,dns,r,AAAA,False,3.3e-05,1,4
yourthings,dns,r,AAAA,False,3.4e-05,,2
yourthings,dns,r,AAAA,False,3.5e-05,,11
yourthings,dns,r,AAAA,False,3.6e-05,,36
yourthings,dns,r,AAAA,False,3.7e-05,,167
yourthings,dns,r,AAAA,False,3.8e-05,,326
yourthings,dns,r,AAAA,False,3.9e-05,,240
yourthings,dns,r,AAAA,False,4e-05,,163
yourthings,dns,r,AAAA,False,4.1e-05,,94
yourthings,dns,r,AAAA,False,4.2e-05,,25
yourthings,dns,r,AAAA,False,4.3e-05,,6
yourthings,dns,r,AAAA,False,4.4e-05,,3
yourthings,dns,r,AAAA,False,7.4e-05,1,
yourthings,dns,r,AAAA,False,7.5e-05,1,
yourthings,dns,r,AAAA,False,7.8e-05,1,2
yourthings,dns,r,AAAA,False,7.9e-05,3,
yourthings,dns,r,AAAA,False,8e-05,5,
yourthings,dns,r,AAAA,False,8.1e-05,17,
yourthings,dns,r,AAAA,False,8.2e-05,24,
yourthings,dns,r,AAAA,False,8.3e-05,20,5
yourthings,dns,r,AAAA,False,8.4e-05,11,10
yourthings,dns,r,AAAA,False,8.5e-05,6,22
yourthings,dns,r,AAAA,False,8.6e-05,11,22
yourthings,dns,r,AAAA,False,8.7e-05,9,22
yourthings,dns,r,AAAA,False,8.8e-05,6,6
yourthings,dns,r,AAAA,False,8.9e-05,6,13
yourthings,dns,r,AAAA,False,9e-05,2,7
yourthings,dns,r,AAAA,False,9.1e-05,,10
yourthings,dns,r,AAAA,False,9.2e-05,,1
yourthings,dns,r,AAAA,False,9.3e-05,,2
yourthings,dns,r,AAAA,False,9.4e-05,1,2
yourthings,dns,r,AAAA,False,9.9e-05,,1
yourthings,dns,r,AAAA,False,0.000121,,3
yourthings,dns,r,AAAA,False,0.000124,,1
yourthings,dns,r,AAAA,False,0.000128,,5
yourthings,dns,r,AAAA,False,0.000129,,9
yourthings,dns,r,AAAA,False,0.00013,,9
yourthings,dns,r,AAAA,False,0.000131,,8
yourthings,dns,r,AAAA,False,0.000132,,6
yourthings,dns,r,AAAA,False,0.000133,,6
yourthings,dns,r,AAAA,False,0.000134,,4
yourthings,dns,r,AAAA,False,0.000135,,2
yourthings,dns,r,AAAA,False,0.000136,1,2
yourthings,dns,r,AAAA,False,0.000137,,1
yourthings,dns,r,AAAA,False,0.000138,,2
yourthings,dns,r,AAAA,False,0.000139,,1
yourthings,dns,r,AAAA,False,0.00014,,1
yourthings,dns,r,AAAA,False,0.000164,,1
yourthings,dns,r,AAAA,False,0.000201,1,
yourthings,dns,r,AAAA,False,0.000202,1,
yourthings,dns,r,AAAA,False,0.000206,1,
yourthings,dns,r,AAAA,False,0.000208,1,
yourthings,dns,r,AAAA,False,0.000209,1,
yourthings,dns,r,AAAA,False,0.00021,4,
yourthings,dns,r,AAAA,False,0.000211,1,
yourthings,dns,r,AAAA,False,0.000212,3,
yourthings,dns,r,AAAA,False,0.000213,7,
yourthings,dns,r,AAAA,False,0.000214,7,
yourthings,dns,r,AAAA,False,0.000215,6,
yourthings,dns,r,AAAA,False,0.000216,2,
yourthings,dns,r,AAAA,False,0.000217,7,
yourthings,dns,r,AAAA,False,0.000218,1,
yourthings,dns,r,AAAA,False,0.000219,2,
yourthings,dns,r,AAAA,False,0.00022,4,
yourthings,dns,r,AAAA,False,0.000221,1,
yourthings,dns,r,AAAA,False,0.000222,2,
yourthings,dns,r,AAAA,False,0.000223,1,
yourthings,dns,r,AAAA,False,0.000224,4,
yourthings,dns,r,AAAA,False,0.000225,1,
yourthings,dns,r,AAAA,False,0.000227,1,
yourthings,dns,r,AAAA,False,0.000237,1,
yourthings,dns,r,AAAA,False,0.000238,1,
yourthings,dns,r,TXT,True,2.9e-05,,4
yourthings,dns,r,TXT,True,3e-05,,24
yourthings,dns,r,TXT,True,3.1e-05,,26
yourthings,dns,r,TXT,True,3.2e-05,,25
yourthings,dns,r,TXT,True,3.3e-05,,24
yourthings,dns,r,TXT,True,3.4e-05,,21
yourthings,dns,r,TXT,True,3.5e-05,,16
yourthings,dns,r,TXT,True,3.6e-05,,16
yourthings,dns,r,TXT,True,3.7e-05,,1
yourthings,dns,r,TXT,True,3.8e-05,,3
yourthings,dns,r,TXT,True,4.5e-05,1,
yourthings,dns,r,TXT,True,4.6e-05,9,
yourthings,dns,r,TXT,True,4.7e-05,12,
yourthings,dns,r,TXT,True,4.8e-05,23,
yourthings,dns,r,TXT,True,4.9e-05,22,
yourthings,dns,r,TXT,True,5e-05,22,
yourthings,dns,r,TXT,True,5.1e-05,16,
yourthings,dns,r,TXT,True,5.2e-05,10,
yourthings,dns,r,TXT,True,5.3e-05,2,
yourthings,dns,r,TXT,True,5.4e-05,2,
yourthings,dns,r,TXT,True,5.5e-05,1,
yourthings,dns,r,TXT,True,5.8e-05,2,
yourthings,dns,r,TXT,True,5.9e-05,3,
yourthings,dns,r,TXT,True,6e-05,4,
yourthings,dns,r,TXT,True,6.1e-05,6,
yourthings,dns,r,TXT,True,6.2e-05,6,
yourthings,dns,r,TXT,True,6.3e-05,5,
yourthings,dns,r,TXT,True,6.4e-05,6,
yourthings,dns,r,TXT,True,6.5e-05,7,
yourthings,dns,r,TXT,True,6.7e-05,1,
yourthings,dns,r,TXT,True,7.3e-05,,8
yourthings,dns,r,TXT,True,7.4e-05,,12
yourthings,dns,r,TXT,True,7.5e-05,,4
yourthings,dns,r,TXT,True,7.6e-05,,5
yourthings,dns,r,TXT,True,7.7e-05,,8
yourthings,dns,r,TXT,True,7.8e-05,,8
yourthings,dns,r,TXT,True,7.9e-05,,11
yourthings,dns,r,TXT,True,8e-05,,1
yourthings,dns,r,TXT,True,8.1e-05,,3
yourthings,dns,r,TXT,True,8.2e-05,,3
yourthings,dns,r,TXT,True,8.3e-05,,7
yourthings,dns,r,TXT,True,8.4e-05,,6
yourthings,dns,r,TXT,True,8.5e-05,,3
yourthings,dns,r,TXT,True,8.6e-05,,1
yourthings,dns,r,TXT,True,9.8e-05,5,
yourthings,dns,r,TXT,True,9.9e-05,14,
yourthings,dns,r,TXT,True,0.0001,2,
yourthings,dns,r,TXT,True,0.000101,3,
yourthings,dns,r,TXT,True,0.000102,3,
yourthings,dns,r,TXT,True,0.000103,1,
yourthings,dns,r,TXT,True,0.000104,6,
yourthings,dns,r,TXT,True,0.000105,13,
yourthings,dns,r,TXT,True,0.000106,7,
yourthings,dns,r,TXT,True,0.000107,1,
yourthings,dns,r,TXT,True,0.000108,1,
yourthings,dns,r,TXT,True,0.000109,2,
yourthings,dns,r,TXT,True,0.00011,4,
yourthings,dns,r,TXT,True,0.000111,6,
yourthings,dns,r,TXT,True,0.000112,1,
yourthings,dns,r,TXT,True,0.000113,3,
yourthings,dns,r,TXT,True,0.000114,6,
yourthings,dns,r,TXT,True,0.000116,2,
yourthings,dns,r,PTR,True,3e-05,,7
yourthings,dns,r,PTR,True,3.2e-05,,1
yourthings,dns,r,PTR,True,3.3e-05,,37
yourthings,dns,r,PTR,True,3.4e-05,,174
yourthings,dns,r,PTR,True,3.5e-05,,470
yourthings,dns,r,PTR,True,3.6e-05,,376
yourthings,dns,r,PTR,True,3.7e-05,,214
yourthings,dns,r,PTR,True,3.8e-05,,81
yourthings,dns,r,PTR,True,3.9e-05,,34
yourthings,dns,r,PTR,True,4e-05,,7
yourthings,dns,r,PTR,True,4.1e-05,,1
yourthings,dns,r,PTR,True,4.5e-05,,1
yourthings,dns,r,PTR,True,5.8e-05,5,
yourthings,dns,r,PTR,True,5.9e-05,1,
yourthings,dns,r,PTR,True,6e-05,2,
yourthings,dns,r,PTR,True,6.1e-05,,1
yourthings,dns,r,PTR,True,6.3e-05,3,1
yourthings,dns,r,PTR,True,6.4e-05,32,1
yourthings,dns,r,PTR,True,6.5e-05,83,5
yourthings,dns,r,PTR,True,6.6e-05,147,21
yourthings,dns,r,PTR,True,6.7e-05,222,17
yourthings,dns,r,PTR,True,6.8e-05,254,9
yourthings,dns,r,PTR,True,6.9e-05,265,13
yourthings,dns,r,PTR,True,7e-05,181,25
yourthings,dns,r,PTR,True,7.1e-05,131,44
yourthings,dns,r,PTR,True,7.2e-05,50,85
yourthings,dns,r,PTR,True,7.3e-05,20,135
yourthings,dns,r,PTR,True,7.4e-05,3,303
yourthings,dns,r,PTR,True,7.5e-05,2,542
yourthings,dns,r,PTR,True,7.6e-05,,660
yourthings,dns,r,PTR,True,7.7e-05,,622
yourthings,dns,r,PTR,True,7.8e-05,,512
yourthings,dns,r,PTR,True,7.9e-05,,306
yourthings,dns,r,PTR,True,8e-05,,269
yourthings,dns,r,PTR,True,8.1e-05,,226
yourthings,dns,r,PTR,True,8.2e-05,,116
yourthings,dns,r,PTR,True,8.3e-05,,58
yourthings,dns,r,PTR,True,8.4e-05,1,31
yourthings,dns,r,PTR,True,8.5e-05,,19
yourthings,dns,r,PTR,True,8.6e-05,,11
yourthings,dns,r,PTR,True,8.7e-05,,3
yourthings,dns,r,PTR,True,8.9e-05,,1
yourthings,dns,r,PTR,True,9e-05,,2
yourthings,dns,r,PTR,True,9.1e-05,1,1
yourthings,dns,r,PTR,True,9.2e-05,,3
yourthings,dns,r,PTR,True,9.3e-05,,2
yourthings,dns,r,PTR,True,0.000129,1,
yourthings,dns,r,PTR,True,0.000132,1,
yourthings,dns,r,PTR,True,0.000136,2,
yourthings,dns,r,PTR,True,0.000137,5,
yourthings,dns,r,PTR,True,0.000138,1,
yourthings,dns,r,PTR,True,0.000139,1,
yourthings,dns,r,PTR,True,0.00014,4,
yourthings,dns,r,PTR,True,0.000142,3,
yourthings,dns,r,PTR,True,0.000143,4,1
yourthings,dns,r,PTR,True,0.000144,7,
yourthings,dns,r,PTR,True,0.000145,2,
yourthings,dns,r,PTR,True,0.000146,12,
yourthings,dns,r,PTR,True,0.000147,14,
yourthings,dns,r,PTR,True,0.000148,18,
yourthings,dns,r,PTR,True,0.000149,12,
yourthings,dns,r,PTR,True,0.00015,6,
yourthings,dns,r,PTR,True,0.000151,6,
yourthings,dns,r,PTR,True,0.000152,5,
yourthings,dns,r,PTR,True,0.000153,2,
yourthings,dns,r,PTR,True,0.000154,3,
yourthings,dns,r,PTR,True,0.000155,3,
yourthings,dns,r,PTR,True,0.000156,6,
yourthings,dns,r,PTR,True,0.000157,5,
yourthings,dns,r,PTR,True,0.000158,5,
yourthings,dns,r,PTR,True,0.000159,5,
yourthings,dns,r,PTR,True,0.00016,9,
yourthings,dns,r,PTR,True,0.000161,20,
yourthings,dns,r,PTR,True,0.000162,34,
yourthings,dns,r,PTR,True,0.000163,57,
yourthings,dns,r,PTR,True,0.000164,71,
yourthings,dns,r,PTR,True,0.000165,78,
yourthings,dns,r,PTR,True,0.000166,102,
yourthings,dns,r,PTR,True,0.000167,172,
yourthings,dns,r,PTR,True,0.000168,241,
yourthings,dns,r,PTR,True,0.000169,296,
yourthings,dns,r,PTR,True,0.00017,305,
yourthings,dns,r,PTR,True,0.000171,321,
yourthings,dns,r,PTR,True,0.000172,322,
yourthings,dns,r,PTR,True,0.000173,327,
yourthings,dns,r,PTR,True,0.000174,239,
yourthings,dns,r,PTR,True,0.000175,203,
yourthings,dns,r,PTR,True,0.000176,181,
yourthings,dns,r,PTR,True,0.000177,182,
yourthings,dns,r,PTR,True,0.000178,144,
yourthings,dns,r,PTR,True,0.000179,151,
yourthings,dns,r,PTR,True,0.00018,114,
yourthings,dns,r,PTR,True,0.000181,90,
yourthings,dns,r,PTR,True,0.000182,73,
yourthings,dns,r,PTR,True,0.000183,37,
yourthings,dns,r,PTR,True,0.000184,38,
yourthings,dns,r,PTR,True,0.000185,32,
yourthings,dns,r,PTR,True,0.000186,27,
yourthings,dns,r,PTR,True,0.000187,17,
yourthings,dns,r,PTR,True,0.000188,2,
yourthings,dns,r,PTR,True,0.000189,9,
yourthings,dns,r,PTR,True,0.00019,5,
yourthings,dns,r,PTR,True,0.000191,3,
yourthings,dns,r,PTR,True,0.000192,2,
yourthings,dns,r,PTR,True,0.000193,2,
yourthings,dns,r,PTR,True,0.000195,3,
yourthings,dns,r,PTR,True,0.000196,1,
yourthings,dns,r,PTR,True,0.000215,1,
yourthings,dns,r,PTR,True,0.00023,1,
yourthings,dns,r,PTR,False,3.4e-05,1,
yourthings,dns,r,PTR,False,4.7e-05,,1
yourthings,dns,r,PTR,False,8.5e-05,,1
yourthings,dns,r,PTR,False,8.8e-05,,1
yourthings,dns,r,PTR,False,0.000138,1,
yourthings,dns,r,PTR,False,0.000141,1,
