dataset,protocol,msg,qtype,w_query,x,application/dns-message decode,application/dns-message encode
yourthings,dns,r,A,,0.00013,2,
yourthings,dns,r,A,,0.000134,1,
yourthings,dns,r,A,,0.000135,1,
yourthings,dns,r,A,,0.000136,1,
yourthings,dns,r,A,,0.000137,1,
yourthings,dns,r,A,,0.000139,1,
yourthings,dns,r,A,,0.00014,5,
yourthings,dns,r,A,,0.000141,6,
yourthings,dns,r,A,,0.000142,1,
yourthings,dns,r,A,,0.000143,2,
yourthings,dns,r,A,,0.000144,4,
yourthings,dns,r,A,,0.000145,3,
yourthings,dns,r,A,,0.000146,4,
yourthings,dns,r,A,,0.000147,2,
yourthings,dns,r,A,,0.000148,1,
yourthings,dns,r,A,,0.000149,2,
yourthings,dns,r,A,,0.00015,2,
yourthings,dns,r,A,,0.000152,2,
yourthings,dns,r,A,,0.000155,1,1
yourthings,dns,r,A,,0.000156,1,
yourthings,dns,r,A,,0.000158,,1
yourthings,dns,r,A,,0.00016,1,
yourthings,dns,r,A,,0.000161,1,
yourthings,dns,r,A,,0.000189,1,
yourthings,dns,r,A,,0.000191,1,
yourthings,dns,r,A,,0.000192,1,
yourthings,dns,r,A,,0.000198,1,
yourthings,dns,r,A,,0.000199,3,
yourthings,dns,r,A,,0.0002,1,
yourthings,dns,r,A,,0.000201,2,
yourthings,dns,r,A,,0.000202,3,
yourthings,dns,r,A,,0.000203,2,
yourthings,dns,r,A,,0.000204,2,
yourthings,dns,r,A,,0.000205,8,
yourthings,dns,r,A,,0.000206,7,
yourthings,dns,r,A,,0.000207,9,
yourthings,dns,r,A,,0.000208,10,
yourthings,dns,r,A,,0.000209,15,
yourthings,dns,r,A,,0.00021,31,
yourthings,dns,r,A,,0.000211,34,
yourthings,dns,r,A,,0.000212,44,
yourthings,dns,r,A,,0.000213,36,
yourthings,dns,r,A,,0.000214,38,
yourthings,dns,r,A,,0.000215,31,
yourthings,dns,r,A,,0.000216,31,
yourthings,dns,r,A,,0.000217,53,
yourthings,dns,r,A,,0.000218,28,
yourthings,dns,r,A,,0.000219,27,
yourthings,dns,r,A,,0.00022,29,
yourthings,dns,r,A,,0.000221,41,
yourthings,dns,r,A,,0.000222,39,
yourthings,dns,r,A,,0.000223,26,
yourthings,dns,r,A,,0.000224,27,
yourthings,dns,r,A,,0.000225,15,
yourthings,dns,r,A,,0.000226,21,
yourthings,dns,r,A,,0.000227,15,
yourthings,dns,r,A,,0.000228,18,
yourthings,dns,r,A,,0.000229,17,
yourthings,dns,r,A,,0.00023,12,
yourthings,dns,r,A,,0.000231,12,
yourthings,dns,r,A,,0.000232,14,
yourthings,dns,r,A,,0.000233,7,
yourthings,dns,r,A,,0.000234,8,
yourthings,dns,r,A,,0.000235,6,
yourthings,dns,r,A,,0.000236,2,
yourthings,dns,r,A,,0.000237,3,
yourthings,dns,r,A,,0.000238,5,
yourthings,dns,r,A,,0.000239,6,
yourthings,dns,r,A,,0.00024,3,
yourthings,dns,r,A,,0.000241,2,
yourthings,dns,r,A,,0.000242,2,
yourthings,dns,r,A,,0.000243,1,
yourthings,dns,r,A,,0.000246,2,
yourthings,dns,r,AAAA,,1.8e-05,,2
yourthings,dns,r,AAAA,,1.9e-05,,6
yourthings,dns,r,AAAA,,2e-05,,11
yourthings,dns,r,AAAA,,2.1e-05,,3
yourthings,dns,r,AAAA,,2.2e-05,,1
yourthings,dns,r,AAAA,,2.6e-05,,7
yourthings,dns,r,AAAA,,2.7e-05,,2
yourthings,dns,r,AAAA,,2.8e-05,,2
yourthings,dns,r,AAAA,,2.9e-05,,1
yourthings,dns,r,AAAA,,3e-05,,3
yourthings,dns,r,AAAA,,3.1e-05,,20
yourthings,dns,r,AAAA,,3.2e-05,,23
yourthings,dns,r,AAAA,,3.3e-05,,113
yourthings,dns,r,AAAA,,3.4e-05,2,1077
yourthings,dns,r,AAAA,,3.5e-05,6,3003
yourthings,dns,r,AAAA,,3.6e-05,24,2982
yourthings,dns,r,AAAA,,3.7e-05,45,1844
yourthings,dns,r,AAAA,,3.8e-05,35,2531
yourthings,dns,r,AAAA,,3.9e-05,148,2874
yourthings,dns,r,AAAA,,4e-05,1470,1718
yourthings,dns,r,AAAA,,4.1e-05,3797,687
yourthings,dns,r,AAAA,,4.2e-05,4986,221
yourthings,dns,r,AAAA,,4.3e-05,4259,182
yourthings,dns,r,AAAA,,4.4e-05,2492,264
yourthings,dns,r,AAAA,,4.5e-05,1073,236
yourthings,dns,r,AAAA,,4.6e-05,419,148
yourthings,dns,r,AAAA,,4.7e-05,124,120
yourthings,dns,r,AAAA,,4.8e-05,55,269
yourthings,dns,r,AAAA,,4.9e-05,62,274
yourthings,dns,r,AAAA,,5e-05,48,161
yourthings,dns,r,AAAA,,5.1e-05,33,83
yourthings,dns,r,AAAA,,5.2e-05,16,27
yourthings,dns,r,AAAA,,5.3e-05,2,11
yourthings,dns,r,AAAA,,5.4e-05,2,8
yourthings,dns,r,AAAA,,5.5e-05,3,15
yourthings,dns,r,AAAA,,5.6e-05,,23
yourthings,dns,r,AAAA,,5.7e-05,1,104
yourthings,dns,r,AAAA,,5.8e-05,1,120
yourthings,dns,r,AAAA,,5.9e-05,1,79
yourthings,dns,r,AAAA,,6e-05,,70
yourthings,dns,r,AAAA,,6.1e-05,,136
yourthings,dns,r,AAAA,,6.2e-05,,754
yourthings,dns,r,AAAA,,6.3e-05,,3148
yourthings,dns,r,AAAA,,6.4e-05,,7461
yourthings,dns,r,AAAA,,6.5e-05,,10814
yourthings,dns,r,AAAA,,6.6e-05,,10745
yourthings,dns,r,AAAA,,6.7e-05,1,8279
yourthings,dns,r,AAAA,,6.8e-05,,5237
yourthings,dns,r,AAAA,,6.9e-05,,2813
yourthings,dns,r,AAAA,,7e-05,,1338
yourthings,dns,r,AAAA,,7.1e-05,,515
yourthings,dns,r,AAAA,,7.2e-05,,207
yourthings,dns,r,AAAA,,7.3e-05,,71
yourthings,dns,r,AAAA,,7.4e-05,,44
yourthings,dns,r,AAAA,,7.5e-05,,31
yourthings,dns,r,AAAA,,7.6e-05,,70
yourthings,dns,r,AAAA,,7.7e-05,1,104
yourthings,dns,r,AAAA,,7.8e-05,,147
yourthings,dns,r,AAAA,,7.9e-05,,154
yourthings,dns,r,AAAA,,8e-05,,120
yourthings,dns,r,AAAA,,8.1e-05,,78
yourthings,dns,r,AAAA,,8.2e-05,,40
yourthings,dns,r,AAAA,,8.3e-05,,25
yourthings,dns,r,AAAA,,8.4e-05,,27
yourthings,dns,r,AAAA,,8.5e-05,,44
yourthings,dns,r,AAAA,,8.6e-05,1,113
yourthings,dns,r,AAAA,,8.7e-05,,173
yourthings,dns,r,AAAA,,8.8e-05,,202
yourthings,dns,r,AAAA,,8.9e-05,,242
yourthings,dns,r,AAAA,,9e-05,,222
yourthings,dns,r,AAAA,,9.1e-05,,213
yourthings,dns,r,AAAA,,9.2e-05,,186
yourthings,dns,r,AAAA,,9.3e-05,1,137
yourthings,dns,r,AAAA,,9.4e-05,,108
yourthings,dns,r,AAAA,,9.5e-05,1,100
yourthings,dns,r,AAAA,,9.6e-05,,89
yourthings,dns,r,AAAA,,9.7e-05,,54
yourthings,dns,r,AAAA,,9.8e-05,,37
yourthings,dns,r,AAAA,,9.9e-05,,33
yourthings,dns,r,AAAA,,0.0001,,18
yourthings,dns,r,AAAA,,0.000101,,16
yourthings,dns,r,AAAA,,0.000102,,5
yourthings,dns,r,AAAA,,0.000103,,2
yourthings,dns,r,AAAA,,0.000104,,5
yourthings,dns,r,AAAA,,0.000105,,1
yourthings,dns,r,AAAA,,0.000107,,1
yourthings,dns,r,AAAA,,0.000108,2,
yourthings,dns,r,AAAA,,0.000109,12,1
yourthings,dns,r,AAAA,,0.00011,66,3
yourthings,dns,r,AAAA,,0.000111,73,6
yourthings,dns,r,AAAA,,0.000112,72,9
yourthings,dns,r,AAAA,,0.000113,37,12
yourthings,dns,r,AAAA,,0.000114,30,17
yourthings,dns,r,AAAA,,0.000115,41,14
yourthings,dns,r,AAAA,,0.000116,29,19
yourthings,dns,r,AAAA,,0.000117,34,13
yourthings,dns,r,AAAA,,0.000118,53,13
yourthings,dns,r,AAAA,,0.000119,139,9
yourthings,dns,r,AAAA,,0.00012,420,11
yourthings,dns,r,AAAA,,0.000121,925,6
yourthings,dns,r,AAAA,,0.000122,2025,7
yourthings,dns,r,AAAA,,0.000123,3404,2
yourthings,dns,r,AAAA,,0.000124,4795,1
yourthings,dns,r,AAAA,,0.000125,5932,
yourthings,dns,r,AAAA,,0.000126,6275,1
yourthings,dns,r,AAAA,,0.000127,5804,1
yourthings,dns,r,AAAA,,0.000128,5206,
yourthings,dns,r,AAAA,,0.000129,4341,
yourthings,dns,r,AAAA,,0.00013,3353,
yourthings,dns,r,AAAA,,0.000131,2688,
yourthings,dns,r,AAAA,,0.000132,2054,
yourthings,dns,r,AAAA,,0.000133,1512,1
yourthings,dns,r,AAAA,,0.000134,1070,1
yourthings,dns,r,AAAA,,0.000135,771,1
yourthings,dns,r,AAAA,,0.000136,537,
yourthings,dns,r,AAAA,,0.000137,309,
yourthings,dns,r,AAAA,,0.000138,193,
yourthings,dns,r,AAAA,,0.000139,115,
yourthings,dns,r,AAAA,,0.00014,95,
yourthings,dns,r,AAAA,,0.000141,49,
yourthings,dns,r,AAAA,,0.000142,46,
yourthings,dns,r,AAAA,,0.000143,30,
yourthings,dns,r,AAAA,,0.000144,59,
yourthings,dns,r,AAAA,,0.000145,69,
yourthings,dns,r,AAAA,,0.000146,110,
yourthings,dns,r,AAAA,,0.000147,127,
yourthings,dns,r,AAAA,,0.000148,132,1
yourthings,dns,r,AAAA,,0.000149,157,
yourthings,dns,r,AAAA,,0.00015,149,
yourthings,dns,r,AAAA,,0.000151,125,
yourthings,dns,r,AAAA,,0.000152,116,
yourthings,dns,r,AAAA,,0.000153,117,
yourthings,dns,r,AAAA,,0.000154,112,
yourthings,dns,r,AAAA,,0.000155,118,
yourthings,dns,r,AAAA,,0.000156,88,
yourthings,dns,r,AAAA,,0.000157,81,
yourthings,dns,r,AAAA,,0.000158,93,
yourthings,dns,r,AAAA,,0.000159,66,
yourthings,dns,r,AAAA,,0.00016,67,
yourthings,dns,r,AAAA,,0.000161,51,
yourthings,dns,r,AAAA,,0.000162,41,
yourthings,dns,r,AAAA,,0.000163,35,
yourthings,dns,r,AAAA,,0.000164,25,
yourthings,dns,r,AAAA,,0.000165,28,
yourthings,dns,r,AAAA,,0.000166,20,
yourthings,dns,r,AAAA,,0.000167,22,
yourthings,dns,r,AAAA,,0.000168,15,
yourthings,dns,r,AAAA,,0.000169,17,
yourthings,dns,r,AAAA,,0.00017,18,
yourthings,dns,r,AAAA,,0.000171,20,
yourthings,dns,r,AAAA,,0.000172,11,
yourthings,dns,r,AAAA,,0.000173,17,
yourthings,dns,r,AAAA,,0.000174,10,
yourthings,dns,r,AAAA,,0.000175,10,
yourthings,dns,r,AAAA,,0.000176,3,
yourthings,dns,r,AAAA,,0.000177,5,
yourthings,dns,r,AAAA,,0.000178,3,
yourthings,dns,r,AAAA,,0.000179,4,
yourthings,dns,r,AAAA,,0.00018,3,
yourthings,dns,r,AAAA,,0.000181,3,1
yourthings,dns,r,AAAA,,0.000182,3,
yourthings,dns,r,AAAA,,0.000183,4,
yourthings,dns,r,AAAA,,0.000184,2,
yourthings,dns,r,AAAA,,0.000185,2,1
yourthings,dns,r,AAAA,,0.000186,2,
yourthings,dns,r,AAAA,,0.000187,1,
yourthings,dns,r,AAAA,,0.000192,1,
yourthings,dns,r,AAAA,,0.000193,1,
yourthings,dns,r,AAAA,,0.000194,1,
yourthings,dns,r,AAAA,,0.000196,1,
yourthings,dns,r,AAAA,,0.000197,2,
yourthings,dns,r,AAAA,,0.000198,1,
yourthings,dns,r,AAAA,,0.000199,1,
yourthings,dns,r,AAAA,,0.000203,1,
yourthings,dns,r,AAAA,,0.000207,3,
yourthings,dns,r,AAAA,,0.000208,1,
yourthings,dns,r,AAAA,,0.000209,2,
yourthings,dns,r,AAAA,,0.00021,2,
yourthings,dns,r,AAAA,,0.000211,2,
yourthings,dns,r,AAAA,,0.000214,2,
yourthings,dns,r,AAAA,,0.000217,2,
yourthings,dns,r,AAAA,,0.000219,2,
yourthings,dns,r,AAAA,,0.00022,1,
yourthings,dns,r,AAAA,,0.000224,,1
yourthings,dns,r,AAAA,,0.000254,1,
yourthings,dns,r,AAAA,,0.000287,1,
yourthings,dns,r,AAAA,,0.000289,1,
yourthings,dns,r,TXT,,3.8e-05,,5
yourthings,dns,r,TXT,,3.9e-05,,13
yourthings,dns,r,TXT,,4e-05,,16
yourthings,dns,r,TXT,,4.1e-05,2,3
yourthings,dns,r,TXT,,4.2e-05,1,2
yourthings,dns,r,TXT,,4.3e-05,13,1
yourthings,dns,r,TXT,,4.4e-05,13,
yourthings,dns,r,TXT,,4.5e-05,9,
yourthings,dns,r,TXT,,4.6e-05,2,
yourthings,dns,r,PTR,,4.5e-05,11,
yourthings,dns,r,PTR,,4.6e-05,93,
yourthings,dns,r,PTR,,4.7e-05,299,
yourthings,dns,r,PTR,,4.8e-05,394,
yourthings,dns,r,PTR,,4.9e-05,354,
yourthings,dns,r,PTR,,5e-05,154,
yourthings,dns,r,PTR,,5.1e-05,62,
yourthings,dns,r,PTR,,5.2e-05,23,
yourthings,dns,r,PTR,,5.3e-05,12,
yourthings,dns,r,PTR,,5.4e-05,1,
yourthings,dns,r,PTR,,5.5e-05,1,
yourthings,dns,r,PTR,,6.1e-05,,1
yourthings,dns,r,PTR,,6.2e-05,,1
yourthings,dns,r,PTR,,6.3e-05,,33
yourthings,dns,r,PTR,,6.4e-05,,116
yourthings,dns,r,PTR,,6.5e-05,,203
yourthings,dns,r,PTR,,6.6e-05,,307
yourthings,dns,r,PTR,,6.7e-05,,295
yourthings,dns,r,PTR,,6.8e-05,,207
yourthings,dns,r,PTR,,6.9e-05,,132
yourthings,dns,r,PTR,,7e-05,,61
yourthings,dns,r,PTR,,7.1e-05,,28
yourthings,dns,r,PTR,,7.2e-05,,12
yourthings,dns,r,PTR,,7.3e-05,,4
yourthings,dns,r,PTR,,7.4e-05,,3
yourthings,dns,r,PTR,,7.6e-05,,1
yourthings,dns,r,PTR,,9.7e-05,,1
yourthings,dns,r,PTR,,9.9e-05,,2
yourthings,dns,r,PTR,,0.0001,1,
yourthings,dns,r,PTR,,0.000101,3,9
yourthings,dns,r,PTR,,0.000102,11,7
yourthings,dns,r,PTR,,0.000103,10,7
yourthings,dns,r,PTR,,0.000104,6,9
yourthings,dns,r,PTR,,0.000105,2,17
yourthings,dns,r,PTR,,0.000106,2,5
yourthings,dns,r,PTR,,0.000107,1,9
yourthings,dns,r,PTR,,0.000108,,7
yourthings,dns,r,PTR,,0.000109,,5
yourthings,dns,r,PTR,,0.00011,,8
yourthings,dns,r,PTR,,0.000111,,16
yourthings,dns,r,PTR,,0.000112,,10
yourthings,dns,r,PTR,,0.000113,,26
yourthings,dns,r,PTR,,0.000114,,31
yourthings,dns,r,PTR,,0.000115,,71
yourthings,dns,r,PTR,,0.000116,,144
yourthings,dns,r,PTR,,0.000117,,284
yourthings,dns,r,PTR,,0.000118,,359
yourthings,dns,r,PTR,,0.000119,,468
yourthings,dns,r,PTR,,0.00012,,507
yourthings,dns,r,PTR,,0.000121,,480
yourthings,dns,r,PTR,,0.000122,,401
yourthings,dns,r,PTR,,0.000123,,360
yourthings,dns,r,PTR,,0.000124,,313
yourthings,dns,r,PTR,,0.000125,,173
yourthings,dns,r,PTR,,0.000126,,114
yourthings,dns,r,PTR,,0.000127,,75
yourthings,dns,r,PTR,,0.000128,,58
yourthings,dns,r,PTR,,0.000129,,26
yourthings,dns,r,PTR,,0.00013,,21
yourthings,dns,r,PTR,,0.000131,,13
yourthings,dns,r,PTR,,0.000132,,3
yourthings,dns,r,PTR,,0.000133,1,2
yourthings,dns,r,PTR,,0.000138,2,
yourthings,dns,r,PTR,,0.000139,1,1
yourthings,dns,r,PTR,,0.00014,3,1
yourthings,dns,r,PTR,,0.000141,6,
yourthings,dns,r,PTR,,0.000142,7,
yourthings,dns,r,PTR,,0.000143,9,
yourthings,dns,r,PTR,,0.000144,9,2
yourthings,dns,r,PTR,,0.000145,9,3
yourthings,dns,r,PTR,,0.000146,9,
yourthings,dns,r,PTR,,0.000147,4,
yourthings,dns,r,PTR,,0.000148,2,1
yourthings,dns,r,PTR,,0.000149,7,1
yourthings,dns,r,PTR,,0.00015,4,1
yourthings,dns,r,PTR,,0.000151,4,1
yourthings,dns,r,PTR,,0.000152,8,1
yourthings,dns,r,PTR,,0.000153,6,2
yourthings,dns,r,PTR,,0.000154,20,7
yourthings,dns,r,PTR,,0.000155,18,7
yourthings,dns,r,PTR,,0.000156,26,12
yourthings,dns,r,PTR,,0.000157,49,22
yourthings,dns,r,PTR,,0.000158,60,45
yourthings,dns,r,PTR,,0.000159,85,43
yourthings,dns,r,PTR,,0.00016,149,60
yourthings,dns,r,PTR,,0.000161,197,68
yourthings,dns,r,PTR,,0.000162,233,86
yourthings,dns,r,PTR,,0.000163,218,73
yourthings,dns,r,PTR,,0.000164,260,60
yourthings,dns,r,PTR,,0.000165,217,90
yourthings,dns,r,PTR,,0.000166,178,56
yourthings,dns,r,PTR,,0.000167,146,44
yourthings,dns,r,PTR,,0.000168,139,33
yourthings,dns,r,PTR,,0.000169,109,20
yourthings,dns,r,PTR,,0.00017,86,25
yourthings,dns,r,PTR,,0.000171,64,8
yourthings,dns,r,PTR,,0.000172,46,8
yourthings,dns,r,PTR,,0.000173,36,8
yourthings,dns,r,PTR,,0.000174,26,4
yourthings,dns,r,PTR,,0.000175,24,2
yourthings,dns,r,PTR,,0.000176,14,1
yourthings,dns,r,PTR,,0.000177,7,
yourthings,dns,r,PTR,,0.000178,7,
yourthings,dns,r,PTR,,0.000179,5,
yourthings,dns,r,PTR,,0.00018,5,
yourthings,dns,r,PTR,,0.000181,3,
yourthings,dns,r,PTR,,0.000182,2,
yourthings,dns,r,PTR,,0.000185,1,
yourthings,dns,r,PTR,,0.000188,2,
yourthings,dns,r,PTR,,0.00019,1,
yourthings,dns,r,PTR,,0.000191,2,
yourthings,dns,r,PTR,,0.000192,1,
yourthings,dns,r,PTR,,0.000193,2,
yourthings,dns,r,PTR,,0.000194,9,
yourthings,dns,r,PTR,,0.000195,14,
yourthings,dns,r,PTR,,0.000196,15,
yourthings,dns,r,PTR,,0.000197,28,
yourthings,dns,r,PTR,,0.000198,44,1
yourthings,dns,r,PTR,,0.000199,39,
yourthings,dns,r,PTR,,0.0002,66,
yourthings,dns,r,PTR,,0.000201,53,
yourthings,dns,r,PTR,,0.000202,73,
yourthings,dns,r,PTR,,0.000203,55,
yourthings,dns,r,PTR,,0.000204,58,
yourthings,dns,r,PTR,,0.000205,67,
yourthings,dns,r,PTR,,0.000206,51,
yourthings,dns,r,PTR,,0.000207,45,
yourthings,dns,r,PTR,,0.000208,38,
yourthings,dns,r,PTR,,0.000209,27,
yourthings,dns,r,PTR,,0.00021,27,
yourthings,dns,r,PTR,,0.000211,21,
yourthings,dns,r,PTR,,0.000212,11,
yourthings,dns,r,PTR,,0.000213,8,
yourthings,dns,r,PTR,,0.000214,6,
yourthings,dns,r,PTR,,0.000215,3,
yourthings,dns,r,PTR,,0.000216,6,
yourthings,dns,r,PTR,,0.000217,6,
yourthings,dns,r,PTR,,0.000218,1,
yourthings,dns,r,PTR,,0.000219,2,
yourthings,dns,r,PTR,,0.00022,3,
yourthings,dns,r,PTR,,0.000221,2,
yourthings,dns,r,PTR,,0.000222,1,
yourthings,dns,r,PTR,,0.000224,1,
yourthings,dns,r,PTR,,0.000227,1,
yourthings,dns,r,PTR,,0.000251,1,
yourthings,dns,r,PTR,,0.000274,1,
yourthings,dns,r,PTR,,0.000276,3,
yourthings,dns,r,PTR,,0.000277,4,
yourthings,dns,r,PTR,,0.000278,12,
yourthings,dns,r,PTR,,0.000279,11,
yourthings,dns,r,PTR,,0.00028,22,
yourthings,dns,r,PTR,,0.000281,33,
yourthings,dns,r,PTR,,0.000282,35,
yourthings,dns,r,PTR,,0.000283,51,
yourthings,dns,r,PTR,,0.000284,53,
yourthings,dns,r,PTR,,0.000285,66,
yourthings,dns,r,PTR,,0.000286,75,
yourthings,dns,r,PTR,,0.000287,90,
yourthings,dns,r,PTR,,0.000288,70,
yourthings,dns,r,PTR,,0.000289,76,
yourthings,dns,r,PTR,,0.00029,76,1
yourthings,dns,r,PTR,,0.000291,84,
yourthings,dns,r,PTR,,0.000292,74,
yourthings,dns,r,PTR,,0.000293,74,
yourthings,dns,r,PTR,,0.000294,76,
yourthings,dns,r,PTR,,0.000295,71,
yourthings,dns,r,PTR,,0.000296,68,
yourthings,dns,r,PTR,,0.000297,63,
yourthings,dns,r,PTR,,0.000298,39,
yourthings,dns,r,PTR,,0.000299,39,
yourthings,dns,r,PTR,,0.0003,41,
yourthings,dns,r,PTR,,0.000301,25,
yourthings,dns,r,PTR,,0.000302,30,
yourthings,dns,r,PTR,,0.000303,28,
yourthings,dns,r,PTR,,0.000304,24,
yourthings,dns,r,PTR,,0.000305,14,
yourthings,dns,r,PTR,,0.000306,13,
yourthings,dns,r,PTR,,0.000307,13,
yourthings,dns,r,PTR,,0.000308,7,
yourthings,dns,r,PTR,,0.000309,13,
yourthings,dns,r,PTR,,0.00031,15,
yourthings,dns,r,PTR,,0.000311,3,
yourthings,dns,r,PTR,,0.000312,7,
yourthings,dns,r,PTR,,0.000313,3,
yourthings,dns,r,PTR,,0.000314,2,
yourthings,dns,r,PTR,,0.000315,2,
yourthings,dns,r,PTR,,0.000317,1,
yourthings,dns,r,PTR,,0.000318,2,
yourthings,dns,r,PTR,,0.000319,1,
yourthings,dns,r,PTR,,0.000321,1,
yourthings,dns,r,PTR,,0.000326,1,
yourthings,dns,r,PTR,,0.000331,1,
yourthings,dns,r,PTR,,0.000341,1,
yourthings,dns,r,PTR,,0.000352,1,
yourthings,dns,r,PTR,,0.000376,1,
yourthings,dns,r,PTR,,0.000531,,1
yourthings,dns,r,PTR,,0.000534,,1
yourthings,dns,r,PTR,,0.000536,1,
yourthings,dns,r,PTR,,0.000538,2,4
yourthings,dns,r,PTR,,0.00054,,1
yourthings,dns,r,PTR,,0.000541,,4
yourthings,dns,r,PTR,,0.000542,1,3
yourthings,dns,r,PTR,,0.000543,1,3
yourthings,dns,r,PTR,,0.000544,,2
yourthings,dns,r,PTR,,0.000545,2,1
yourthings,dns,r,PTR,,0.000546,,2
yourthings,dns,r,PTR,,0.000547,,2
yourthings,dns,r,PTR,,0.000548,,1
yourthings,dns,r,PTR,,0.000549,1,1
yourthings,dns,r,PTR,,0.00055,1,1
yourthings,dns,r,PTR,,0.000551,,1
yourthings,dns,r,PTR,,0.000553,,2
yourthings,dns,r,PTR,,0.000554,,2
yourthings,dns,r,PTR,,0.000556,,2
yourthings,dns,r,PTR,,0.000559,1,
yourthings,dns,r,PTR,,0.000564,,1
yourthings,dns,r,PTR,,0.000568,,1
yourthings,dns,r,PTR,,0.000582,1,
yourthings,dns,r,PTR,,0.000584,1,
